Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
299534,Avengers: Endgame,Adventure,Science Fiction,Action,,,8.3,"space travel,time travel,time machine,sequel,based on comic,alien invasion,superhero team,iron man,marvel cinematic universe,alternate timeline,final battle,father daughter relationship,sister sister relationship,avengers,avengers endgame"
299536,Avengers: Infinity War,Adventure,Action,Science Fiction,,,8.3,"magic,sacrifice,superhero,based on comic,space,battlefield,genocide,magical object,super power,team,aftercreditsstinger,marvel cinematic universe,cosmic"
13437,Avenging Angelo,Action,Comedy,Crime,,,5.6,"hitman,bodyguard,mafia boss,mafia"
24198,AVH: Alien vs. Hunter,Horror,Science Fiction,Action,,,2.5,"giant spider,gore"
395,AVP: Alien vs. Predator,Adventure,Science Fiction,Action,Horror,,5.8,"saving the world,predator,space marine,pyramid,praise,alien,cosmos,21st century,xenomorph"
505063,Await Further Instructions,Mystery,Horror,Science Fiction,,,5.3,"fight,paranoia,pregnancy,darkness,christmas,carnage,open ended"
618019,Awake,Action,Crime,Thriller,,,5.4,"amnesia,hospital,series of murders"
322922,Awaken,Horror,Thriller,Action,,,3.6,"kidnapping,island,sister,missing person"
143142,Axe Giant - The Wrath of Paul Bunyan,Fantasy,Horror,,,,3.7,"boot camp,paul bunyan,lumberjack,giant"
438590,A-X-L,Science Fiction,Action,Adventure,Family,,6.2,"technology,friendship,friends,robot,robot dog"
5889,Azumi,Adventure,Drama,Action,Thriller,Romance,6.8,"assassination,assassin,swordplay,mass murder,katana,mission of murder,ninja fighter,shinobi no mono"
391629,Baaghi,Action,Thriller,,,,6.2,"rebel,martial arts,kidnapping,kalaripayattu"
594669,Baaghi 3,Action,,,,,7.1,"sibling relationship,one man army"
314389,Baby,Action,Thriller,,,,6.8,"terrorist,elite unit,espionage,terrorism,commando"
339403,Baby Driver,Action,Crime,,,,7.5,"robbery,waitress,atlanta,coffee,music,getaway car,crime boss,romance,heist,tinnitus,on the run,diner,shootout,long take,bank robbery,car chase,car,getaway driver,post office,headphones,sign languages,armed robbery,hearing impaired"
22345,Baby Geniuses,Science Fiction,Comedy,Family,,,3.8,"baby,genius,toddler,baby geniuses"
165340,Baby Geniuses 3: Baby Squad Investigators,Comedy,Science Fiction,Family,,,3.3,baby geniuses
10916,Babylon 5: A Call to Arms,Action,Drama,Science Fiction,Adventure,,7,"space marine,nightmare,space war,alien life-form,space"
10940,Babylon 5: In the Beginning,Action,Drama,Science Fiction,Adventure,,7.3,"earth,alien phenomenons,assault,space centre"
10942,Babylon 5: The Gathering,Science Fiction,Action,Adventure,,,6.5,"galaxy,alien life-form,killer,space centre"
15289,Babylon 5: The Lost Tales - Voices in the Dark,Action,Adventure,Science Fiction,,,6.5,"woman director,babylon"
10921,Babylon 5: The River of Souls,Action,Drama,Science Fiction,Adventure,,6.3,"alien life-form,glaskugel,woman director,space centre"
10941,Babylon 5: Thirdspace,Action,Drama,Science Fiction,Adventure,,6.6,"fight,flying saucer,alien phenomenons,artifact,space centre"
9381,Babylon A.D.,Action,Adventure,Science Fiction,Thriller,,5.5,"submarine,baby,secret,future,mercenary,prosecution,pregnancy,protection,dystopia,moral conflict,smuggling,vision,cyberpunk,sect"
60086,Babysitter Wanted,Horror,Thriller,,,,5.3,"babysitter,college,farm,stalker,horror,devil,self mutilation,killer child"
105,Back to the Future,Adventure,Comedy,Science Fiction,Family,,8.3,"clock tower,flying car,car race,terrorist,delorean,lightning,guitar,plutonium,sports car,inventor,journey in the past,invention,time travel,race against time,bullying,partner,profanity,misfit,mad scientist,fish out of water,teenage love,destiny,hidden identity,odd couple,escapade,disorder,chases and races,love and romance,teenage life,misfit partners,changing the past or future,getting home,1950s"
165,Back to the Future Part II,Adventure,Comedy,Family,Science Fiction,,7.7,"skateboarding,flying car,car race,delorean,lightning,guitar,almanac,inventor,time travel,sequel,car crash,diner,alternate history,teenager,thunderstorm,walking cane,tunnel,high school dance,hoverboard,video phone,2010s,hovercar"
196,Back to the Future Part III,Adventure,Comedy,Science Fiction,,,7.4,"railroad robber,california,delorean,indian territory,sports car,inventor,locomotive,saloon,horseback riding,time travel,outlaw,sequel,mad scientist,native american,western,shootout,gunfight,train,wild west,cavalry,1950s,hoverboard,flying train"
372284,Back to the Planet of the Apes,Action,Thriller,Adventure,Science Fiction,TV Movie,5,post-apocalyptic future
228973,Backcountry,Thriller,Drama,Horror,,,5.7,"camping,based on a true story,woods,gore,survival,bear,blood,nature,bear attack"
587808,Backdraft 2,Action,Crime,Drama,,,6.5,"chicago, illinois,sequel,arson,firefighter"
19241,Backwoods,Horror,Thriller,TV Movie,,,4.5,"suicide,fbi,camping,redneck,torture,paintball ,bound and gagged,attempted rape,bow and arrow,missing person,religious cult,underground complex,drug manufacturing"
94380,Bad Ass,Action,Drama,,,,5.7,"vietnam veteran,hero,society,based on a true story,friends,los angeles, california,muder"
255268,Bad Ass 2: Bad Asses,Action,,,,,6.1,"vietnam veteran,sequel,based on a true story,murder"
309887,Bad Asses on the Bayou,Comedy,Action,,,,6,"kidnapping,louisiana"
15991,Bad Biology,Fantasy,Horror,,,,4.8,orgasm
9737,Bad Boys,Action,Comedy,Crime,Thriller,,6.8,"miami, florida,detective,handcuffs,airport,mexican standoff,strip club,witness protection,car crash,internal affairs,police corruption,gunfight,explosion,brutality,foot chase,car chase,drug lord,hangar,loose cannon,bust,black cop,badge,action hero"
38700,Bad Boys for Life,Thriller,Action,Crime,,,7.2,"detective,police,sequel,police officer,police detective,buddy comedy,buddy film,action hero"
8961,Bad Boys II,Adventure,Action,Comedy,Thriller,Crime,6.6,"miami, florida,ku klux klan,cuba,undercover,mexican standoff,ecstasy,gangster,male friendship,guantánamo,slaughter,shootout,gunfight,violence,foot chase,criminal underworld,interrogation,car chase,drug lord,exploding house,narcotics cop,illegal drugs,dea agent,buddy cop,action hero,haitian gang,minefield"
3132,Bad Company,Action,Adventure,Comedy,Thriller,,5.4,"ambush,cia,assassin,nightclub,hustler,hidden camera,decoy,undercover agent,twin brother,deception,betrayal,mistaken identity,shootout,espionage,foot chase,car chase,silencer,surveillance,agent,impersonation,langley virginia,odd couple"
256731,Bad Country,Drama,Action,Crime,,,5.6,"southern usa,detective,swamp,investigation,police,bayou,murder,informant,contract killer,baton rouge"
59797,Bad Dreams,Horror,Thriller,,,,5.7,"suicide,fire,cult,burned alive,slasher,mass suicide,cult leader"
86235,Bad Girl Island,Mystery,Science Fiction,,,,4.5,"bahamas,script"
426580,Bad Kids of Crestview Academy,Comedy,Fantasy,Mystery,Science Fiction,Thriller,5.3,"school,based on graphic novel"
49763,Bad Moon,Horror,,,,,6.9,"nepal,based on novel or book,werewolf,dog,animal horror,lycanthrope"
46113,Bad Reputation,Drama,Horror,Thriller,,,4.2,"shyness,castration,high school,party,rape victim,gang rape,domineering mother,public humiliation,rape and revenge,alcoholic mother"
467632,Bad Samaritan,Thriller,Crime,Horror,,,6.6,"fbi,portland, oregon,oregon, usa,cabin,police,murder,serial killer,captive,valet,trust fund,facebook,burglars"
9964,Bad Taste,Action,Comedy,Horror,Science Fiction,,6.4,"new zealand,collector,gore,chainsaw,cult film,fast food,testosterone"
116883,Badlanders,Action,Adventure,Science Fiction,,,3.1,post-apocalyptic future
5759,Baghead,Comedy,Drama,Horror,,,5.8,cabin in the woods
350312,Bāhubali 2: The Conclusion,Action,Drama,,,,7.2,"kingdom,bilingual"
256040,Bāhubali: The Beginning,Action,Drama,,,,7.5,"kingdom,medieval india,ancient india,bilingual"
118957,Bait,Action,Horror,Thriller,,,5.6,"drowning,supermarket,shark attack,australian,flooding,australia,tsunami,gore,shark,flood"
14805,Bait,Action,Thriller,Crime,,,5.9,ex-con
348892,Bajrangi Bhaijaan,Action,Comedy,Drama,,,7.8,"religion,mute girl,journey,lost child"
10550,Ballistic: Ecks vs. Sever,Action,Adventure,Thriller,,,4.4,"loss of loved one,enemy,adversary,agent"
11340,Banana Joe,Action,Comedy,,,,6.7,"aggression,mafia boss"
1969,Bandidas,Action,Comedy,Western,Crime,,6,"mexico,bank robber,revenge,best friend,bank robbery,bank vault,steam locomotive"
269057,Bang Bang Baby,Science Fiction,Drama,Music,,,5.8,"small town,rock star,musical,idol,teenager,1960s,chemical leak,mutations"
283589,Bang Bang!,Action,Romance,,,,6.2,"london, england,dancing,secret agent,revenge,heist,rescue,car chase,jewel heist,jewel thief,motorcycle chase"
13184,Bangkok Dangerous,Action,Crime,Thriller,,,5.2,"assassin,asia,gun,deaf-mute,hitman,bangkok,thailand,strip club,apprentice,video surveillance,remake,murder,flashback,betrayal,mafia,shootout,boat chase,explosion,foot chase,killer,gunshot,motorcycle chase,crisis of conscience"
207769,Banshee Chapter,Horror,Thriller,,,,5.6,"lsd,government,conspiracy,tension,video camera,drug use,writer,desert,radio broadcast,mind bender,number stations,lovecraftian,mk ultra,scientific experiment"
11867,Barb Wire,Science Fiction,Action,,,,4,"scientist bar,electrical torture,pretending to be a prostitute,pressure washer,obese"
8069,Barbarella,Science Fiction,Adventure,Comedy,Fantasy,,5.9,"sexual fantasy,alien planet,distant future,cult film,female mercenary"
434757,Barbie Video Game Hero,Animation,Family,Science Fiction,,,7.2,"video game,virus,computer programmer"
377897,Barbie: Spy Squad,Action,Animation,Family,,,6.8,"sibling relationship,spy,gymnastics,friendship,stealing,high tech"
10782,Basic,Action,Drama,Mystery,Thriller,Crime,6.5,"drug addiction,military court,panama,military service,court,ranger,supreme court,lager,military crime"
27813,Basket Case,Comedy,Horror,,,,6.5,"cult film,basket,conjoined twins,mood ring eyes"
27815,Basket Case 2,Horror,Comedy,,,,5.8,"mutant,sequel,freak"
334394,Baskın,Fantasy,Horror,Science Fiction,,,5.9,"cop,remake,madness"
14911,Bat*21,Action,War,,,,6.4,"based on novel or book,vietnam,vietnam war"
86330,Bates Motel,Drama,Horror,TV Movie,Comedy,,4.4,"loss of loved one,motel,pilot,insane asylum,satire,anthology,eccentric,inheritance,last will and testament,electrocution,church,failed tv pilot,suicide note,ghost,bulldozer,male virgin,bus station,psycho,renovation"
2661,Batman,Family,Adventure,Comedy,Science Fiction,Crime,6.3,"submarine,dc comics,missile,shark attack,rescue,shark,super power,shark repelent,black cat"
268,Batman,Fantasy,Action,,,,7.2,"double life,dc comics,dual identity,chemical,crime fighter,superhero,super power"
125249,Batman,Action,Adventure,Crime,Science Fiction,Thriller,6.3,"dc comics,superhero,based on comic,espionage,super power,movie serial"
15805,Batman & Mr. Freeze: SubZero,Animation,Action,Crime,Family,,7,"based on comic,super power,mr. freeze"
415,Batman & Robin,Science Fiction,Action,Fantasy,,,4.3,"double life,dc comics,dual identity,crime fighter,superhero,credit card,super power,super villain"
408648,Batman and Harley Quinn,Adventure,Action,Animation,Science Fiction,,6.1,"dc comics,superhero,based on comic"
93560,Batman and Robin,Action,Science Fiction,Thriller,,,5.6,"dc comics,superhero,based on comic,robin,super power,masked vigilante,movie serial"
272,Batman Begins,Action,Crime,Drama,,,7.7,"loss of loved one,martial arts,dc comics,crime fighter,secret identity,undercover,vigilante,superhero,based on comic,rivalry,tragic hero,ninja,super power,haunted by the past,evil doctor,master villain,fighting crime,unfulfilled love"
16234,Batman Beyond: Return of the Joker,Animation,Family,Action,Science Fiction,,7.4,"dc comics,superhero,cyberpunk,super power,save the neighborhood,masked superhero,save the day"
64202,Batman Beyond: The Movie,Animation,Action,Family,Science Fiction,TV Movie,7.3,"cyberpunk,compilation,super power"
414,Batman Forever,Action,Crime,Fantasy,,,5.4,"riddle,dc comics,rose,partner,superhero,robin,broken neck,psychologist,violence,criminal,district attorney,millionaire,super power,falling down stairs,tied up,tommy gun,beretta,knocked out,disfigurement,father figure"
485942,Batman Ninja,Action,Animation,,,,5.8,"based on comic,anime"
364,Batman Returns,Action,Fantasy,,,,6.8,"holiday,corruption,double life,dc comics,crime fighter,hallucination,christmas tree,vigilante,superhero,violence,dark hero,super power,super villain,deformed,bird cage,evil circus,christmas"
327418,Batman Unlimited: Animal Instincts,Action,Animation,Family,,,5.6,super power
411802,Batman Unlimited: Mechs vs. Mutants,Animation,Action,Science Fiction,,,6.2,"animator,superhero"
342917,Batman Unlimited: Monster Mayhem,Action,Animation,Family,,,6.1,"dc comics,joker,superhero,super power"
209112,Batman v Superman: Dawn of Justice,Action,Adventure,Fantasy,,,5.9,"dc comics,vigilante,superhero,based on comic,revenge,super power,dc extended universe"
321528,Batman vs. Robin,Action,Adventure,Animation,,,7.2,"dc comics,based on comic,robin,super power,dollmaker,court of owls,dc animated movie universe"
581997,Batman vs. Teenage Mutant Ninja Turtles,Action,Animation,Family,,,7.2,"dc comics,teenage mutant ninja turtles"
464882,Batman vs. Two-Face,Action,Animation,Comedy,,,6.3,"dc comics,superhero,based on comic"
366924,Batman: Bad Blood,Action,Animation,Science Fiction,,,7.1,"dc comics,superhero,based on comic,super power,dc animated movie universe"
618353,Batman: Death in the Family,Animation,Action,,,,7.3,"dc comics,superhero,interactive,short"
471474,Batman: Gotham by Gaslight,Thriller,Action,Animation,Science Fiction,,6.6,"dc comics,jack the ripper,based on comic"
13851,Batman: Gotham Knight,Animation,Action,Adventure,,,6.7,"dc comics,anthology,super power"
537056,Batman: Hush,Crime,Animation,Mystery,Action,,7.3,"dc comics,superhero,based on comic,dc animated movie universe"
14919,Batman: Mask of the Phantasm,Action,Animation,Crime,,,7.5,"dc comics,based on comic,super power"
688303,Batman: Most Wanted,Animation,Drama,Action,Crime,Mystery,0,batman most wanted
21683,Batman: Mystery of the Batwoman,Adventure,Fantasy,Animation,Action,Science Fiction,6.7,"dc comics,revenge,robin,super power,heroine"
411736,Batman: Return of the Caped Crusaders,Action,Animation,Adventure,Crime,Science Fiction,6.5,"dc comics,superhero,super power"
732450,Batman: Soul of the Dragon,Animation,Action,Adventure,Crime,Fantasy,7.2,"dc comics,superhero"
123025,"Batman: The Dark Knight Returns, Part 1",Action,Animation,Mystery,,,7.8,"dc comics,future,dystopia,based on graphic novel,super power"
142061,"Batman: The Dark Knight Returns, Part 2",Action,Animation,Mystery,,,7.9,"dc comics,future,dystopia,joker,robin,based on graphic novel,super power"
382322,Batman: The Killing Joke,Action,Animation,Crime,Drama,,6.6,"dc comics,carnival,psychopath,joker,superhero,based on comic,descent into madness,torture,cruelty,justice,super power,madness,batgirl"
40662,Batman: Under the Red Hood,Action,Animation,Mystery,,,7.8,"martial arts,dc comics,vigilante,joker,superhero,based on comic,organized crime,billionaire,super power,mascara,masked superhero"
69735,Batman: Year One,Action,Adventure,Animation,Crime,Mystery,7.3,"dc comics,superhero,based on comic,police corruption,based on graphic novel,origin of hero,catwoman,super power,woman director,commissioner gordon"
10496,Bats,Horror,Thriller,,,,4.3,"texas,mutation,bat,attack,closed mine,bat attack,boy eaten,evil scientist"
70024,Bats: Human Harvest,Horror,,,,,4.4,"creature,creature feature"
17189,Battle Angel,Animation,Action,Science Fiction,,,6.7,"cyborg,bounty hunter,dystopia,cyberpunk,robot,female cyborg"
630322,Battle at Big Rock,TV Movie,Science Fiction,Adventure,Action,,7.1,"camping,dinosaur,spin off,allosaurus,mobile home,northern california,nasutoceratops,short"
14460,Battle Beyond the Stars,Science Fiction,,,,,5.6,"clone,hitman,space,robot,explosion"
508648,Battle Drone,Action,Science Fiction,,,,5.3,"drone,robot,battle"
14111,Battle for Haditha,Action,Adventure,Drama,History,War,6.3,"grenade,circumcision,attack,marine,iraq war,roadside bomb"
16873,Battle for Terra,Action,Adventure,Animation,Science Fiction,,6.2,"mutiny,cave,chase,invasion,surrealism,robot,air battle,pacifist,council"
1705,Battle for the Planet of the Apes,Action,Science Fiction,,,,5.8,"post-apocalyptic future,dystopia,ape"
13177,Battle in Seattle,Action,Drama,,,,6.4,"seattle,protest,world trade organisation,based on a true story,1990s"
59197,Battle of Los Angeles,Science Fiction,Thriller,,,,3.6,"android,spacecraft,pilot,alien,ninja,shootout,los angeles, california,alien invasion,air battle"
185471,Battle of the Damned,Action,Science Fiction,Adventure,,,4.9,"rescue mission,zombie,robot,virus"
17571,Battle Planet,Action,Science Fiction,,,,3.7,"space suit,space battle,space war,alien"
3176,Battle Royale,Drama,Thriller,Action,,,7.3,"asia,island,television,survivor,soldier,battle,death,game of death,school class"
3177,Battle Royale II: Requiem,Action,Thriller,,,,5,"loss of loved one,terrorist,island,sequel,teenager"
44943,Battle: Los Angeles,Action,Science Fiction,,,,5.7,"saving the world,hero,marine corps,chaos,retirement,survivor,meteor,space invasion,alien,battlefield,survival,sergeant,los angeles, california,battle,alien invasion,u.s. marine,escapade,heroic mission,evil alien,chaos and mayham"
5491,Battlefield Earth,Science Fiction,Action,War,,,3,"based on novel or book,post-apocalyptic future,dystopia,mining,fighter jet,alien invasion,scientology,cavemen,bureaucrat,city ruin"
44833,Battleship,Thriller,Action,Adventure,Science Fiction,,5.7,"fight,u.s. navy,mind reading,hong kong,football (soccer),scientist,fictional war,naval,armada,battleship,naval combat,jds myoko,lost communication,taser,buoy,communications expert,joint chiefs of staff,crash landing,jet fighter pilot,navy lieutenant,permission to marry,based on game,aftercreditsstinger,uss missouri"
148980,Battlestar Galactica,Science Fiction,Adventure,,,,6.8,"space battle,space,edited from tv series,sensurround"
257368,Battlestar Galactica: Blood & Chrome,Science Fiction,TV Movie,,,,6.8,"space war,space,space opera,battlestar starship,battlestar,starfighter"
69315,Battlestar Galactica: Razor,Science Fiction,Action,Drama,Thriller,TV Movie,7.1,space opera
105077,Battlestar Galactica: The Plan,Science Fiction,Action,Drama,,,6.7,"fighter pilot,cylon,body double,human heart"
242546,Bayonetta: Bloody Fate,Animation,Action,Fantasy,,,5.6,"superhero,based on video game,anime"
339846,Baywatch,Action,Comedy,Crime,,,6.1,"sea,beach,drug dealer,yacht,life-saver,lifeguard,rookie,vigilantism"
448252,Be Afraid,Horror,Mystery,Thriller,,,5.7,"suicide,loss of loved one,pennsylvania, usa,murder,shadowy figures,abduction"
44224,Bear,Horror,Action,Thriller,,,4.2,"fight,grizzly bear,wilderness,animal attack,cake,forest,singer,bear,trapped in car,animal horror"
454650,Beast of Burden,Action,Crime,Drama,Thriller,,4.1,"hitman,smuggling,drug cartel,cessna,dea,family hostage,drug runner"
235388,Beast of the Bering Sea,Science Fiction,Drama,,,,4.5,"vampire,sea monster,bering sea"
27549,Beastmaster 2: Through the Portal of Time,Action,Adventure,Fantasy,Science Fiction,,4.9,"based on novel or book,time travel,sequel,gunfight,combat,sword and sandal,loin cloth,warrior,time portal,gun fight,sword and sorcery"
601844,Becky,Horror,Crime,Thriller,,,6.5,"child murder,cabin,eye ball,escaped convict,murder,gore,torture,home invasion,convict,campfire,killing a dog,one eyed man,house by the lake,motorboat"
407531,Bedeviled,Horror,Thriller,,,,5.3,"supernatural,cell phone,entity,evil"
59421,Bedevilled,Thriller,Crime,Drama,Horror,,7.2,"prostitute,rape,isolation,island,friendship,revenge,domestic abuse,rural area,domestic violence,violence,killing spree,family,heartbreak,mental illness,abuse,island life"
301804,Before I Wake,Drama,Fantasy,Horror,Thriller,,6.4,"dream,nightmare,insomnia,orphan"
491132,Before Someone Gets Hurt,Horror,,,,,5.7,"haunted house,investigation,prank,ghost hunting"
446164,Before We Vanish,Science Fiction,Drama,,,,6.5,based on play or musical
1483,Begotten,Fantasy,Horror,,,,5.6,"nihilism,razor,pregnancy,bizarre,necrophilia,woods,surrealism,experimental,transcendence,no dialogue,self mutilation,desolation,mother earth"
55248,Behemoth,Horror,Science Fiction,,,,4.7,"mountain,creature,scientist,geologist,mysterious"
8007,Behind Enemy Lines,Action,Drama,Thriller,War,,6.3,"helicopter,war crimes,sniper,bosnia and herzegovina,fighter pilot,bosnian war,rescue,escape,tank,atrocity,gunfight,combat,behind enemy lines,military,mine field,action hero,aircraft carrier,reconnaissance,mass grave"
10005,Behind Enemy Lines II: Axis of Evil,Action,Adventure,Thriller,,,4.7,"nuclear missile,soldier"
14028,Behind Enemy Lines III: Colombia,War,Action,Thriller,,,5.6,"invasion,teamwork"
10961,Behind the Mask: The Rise of Leslie Vernon,Comedy,Horror,Thriller,,,6.5,"movie business,career,idol,satire,gore,serial killer,masked killer,mockumentary,maniac,violence,fake documentary,found footage,murder spree,film crew"
17244,Behind the Planet of the Apes,Documentary,Science Fiction,,,,6.7,"interview,earth,ape man"
45830,Behind the Wall,Thriller,Horror,,,,5.3,independent film
684139,Behind You,Horror,,,,,4.9,"demon,ďábel"
399248,Beirut,Action,Thriller,Drama,,,6.2,"middle east,lebanon,terrorist,1970s,hostage,beirut, lebanon,israeli palestinian conflict,arab,1980s"
518963,Believer,Crime,Action,,,,7.3,"drug dealer,remake,drug cartel,undercover cop,criminal mastermind,kingpin,master villain,mysterious past,drug manufacturing"
58699,Bellflower,Action,Drama,Romance,,,6.1,"tattoo,weapon,independent film,gang,medusa,apocalypse,mumblecore,duringcreditsstinger"
12542,Belly of the Beast,Action,,,,,4.9,"cia,thailand,daughter,agent"
12590,Below,Thriller,Horror,Mystery,,,6.1,"diving,submarine,nurse,world war ii,soldier,corpse,explosion,rescue team,ghost"
587996,Below Zero,Action,Thriller,,,,8,"thriller,prisoner transport"
35831,"Belphegor, Phantom of the Louvre",Fantasy,Science Fiction,,,,4.4,"mummy,louvre museum"
373226,Belzebuth,Horror,,,,,6.3,"mexico,detective,exorcism,satanism,possession,priest,violence,demon,bombing,school massacre"
402200,Ben 10 Generator Rex Heroes United,Action,Animation,,,,6.7,"alpha,special"
724475,Ben 10 Versus the Universe: The Movie,Animation,Action,Adventure,Science Fiction,TV Movie,7.6,ben 10
16000,Ben 10: Race Against Time,Action,Family,Science Fiction,,,5.7,alien phenomenons
21623,Beneath,Horror,Mystery,Thriller,,,5.7,"montana,blackout,buried alive,vision,teenager"
257874,Beneath,Horror,,,,,5.3,"underground,mine,trapped"
191619,Beneath,Horror,Thriller,,,,3.5,"fish,boat,lake,high school,treachery"
27009,Beneath Loch Ness,Action,Horror,Mystery,Science Fiction,Thriller,2.3,"lake,water monster,loch ness monster"
18210,Beneath Still Waters,Horror,,,,,4.1,based on novel or book
1685,Beneath the Planet of the Apes,Adventure,Science Fiction,Mystery,,,6.2,"mutant,dystopia,survivor,astronaut,ape,science,worship"
590575,Beneath Us,Horror,Thriller,,,,5.7,"american dream,workmen,payday,workers"
271969,Ben-Hur,History,Action,Adventure,Drama,,5.6,"chariot race,ancient rome,remake,betrayal,1st century,vengeance"
21299,Benji the Hunted,Action,Adventure,Family,,,6.3,"hunter,wilderness,cougar,lost at sea,benji"
1987,Benny's Video,Crime,Drama,Horror,,,7.2,"parent child relationship,austria,camcorder,bourgeoisie,tunesia,boy's choir,wealth,video store,death,videotape"
5470,Beowulf,Action,Science Fiction,Thriller,Adventure,Horror,4.4,"monster,weapon"
2310,Beowulf,Adventure,Action,Animation,,,5.8,"denmark,nordic mythology,lie,pride and vanity,folk hero,human weakness,viking,alienation,festival hall,sin,royalty,curse,battle,ancient world,based on song, poem or rhyme,adult animation,motion capture,6th century"
5471,Beowulf & Grendel,Action,Adventure,Drama,Fantasy,,5.8,"hero,mythology,nordic mythology,mythical creature,viking,weapon,swordsman,mythological beast,norse mythology,sword and sorcery,6th century"
116811,Berberian Sound Studio,Horror,Drama,Thriller,,,6.1,"italy,movie business,1970s,sound production"
55890,Bereavement,Crime,Horror,,,,5.1,"prequel,slasher,axe murder"
260372,Bermuda Tentacles,Science Fiction,,,,,4.2,alien
113082,Berserk: The Golden Age Arc I - The Egg of the King,Action,Adventure,Fantasy,Animation,,7.2,"mercenary,sorcery,sword fight,gore,blood,based on manga,demon,anime"
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,Action,Adventure,Drama,Fantasy,Animation,7.4,"mercenary,sorcery,sword fight,gore,blood,based on manga,demon,middle ages"
144288,Berserk: The Golden Age Arc III - The Advent,Action,Adventure,Drama,Fantasy,Animation,7.5,"mercenary,sorcery,sword fight,blood,based on manga,demon"
497796,Best F(r)iends: Volume 2,Action,Comedy,Thriller,,,5.4,"car chase,gold digger,southwest"
238751,Best of the Best,Action,,,,,6.6,"seoul, south korea,sports,martial arts tournament"
4639,Best Seller,Action,Crime,Drama,Thriller,,6.1,"new york city,bomb,california,robbery,detective,texas,attempted murder,police,sociopath,murder,heist,serial killer,author,gunfight,writer,police detective,exploding car,car explosion,nixon"
401123,Beta Test,Thriller,Action,Science Fiction,,,5.3,"video game,gun,sword fight,conspiracy,gamer,fighting"
444109,Bethany,Horror,,,,,5.5,"haunted house,death of mother,traumatic childhood"
31618,Betrayed,Action,Drama,Romance,Thriller,,6,"ku klux klan,fbi,widow,murder,racism,terrorism,violence,farmer,hunt,radio show host,white supremacist"
578656,Betsy,Horror,,,,,8,"horror,werewolf"
406994,Better Watch Out,Horror,Thriller,,,,6.7,"spider,murder,snowman,snow,home invasion,truth or dare,christmas lights,holiday horror,christmas horror,christmas"
643205,Between Waves,Action,Drama,Science Fiction,,,2,woman director
500921,Between Worlds,Action,Mystery,Thriller,Science Fiction,,5.1,"spirit,woman director,lost soul"
90,Beverly Hills Cop,Action,Comedy,Crime,,,7.2,"california,showdown,undercover,strip club,investigation,weapon,police,smuggling,swimming pool,gunfight,mansion,los angeles, california,foot chase,art gallery,car chase,detroit, michigan,warehouse,beverly hills,buddy comedy,country club,maverick cop,damsel in distress,bar fight"
96,Beverly Hills Cop II,Action,Comedy,Crime,,,6.4,"arms smuggling,detective,intensive care,undercover,strip club,armored car,investigation,police,swimming pool,sequel,shootout,gunfight,los angeles, california,explosion,violence,car chase,detroit, michigan,horse track,beverly hills,buddy cop,oil field,cement truck,playboy mansion,shooting range,superdetective"
306,Beverly Hills Cop III,Action,Comedy,Crime,,,5.9,"detective,undercover,carousel ,investigation,weapon,sequel,rescue,counterfeit,shootout,dirty cop,gunfight,los angeles, california,explosion,violence,foot chase,framed,car chase,secret service,amusement park,roller coaster,beverly hills,buddy comedy"
40983,Beware! The Blob,Comedy,Science Fiction,Horror,,,4.6,"wheelchair,sequel,alien,blob,independent film,b movie,decapitation"
302036,Beyond,Romance,Science Fiction,Drama,,,3.9,"post-apocalyptic future,alien invasion,gun violence,troubled marriage"
48397,Beyond Loch Ness,Science Fiction,Horror,Mystery,,,4.6,"monster,fishing,violence,sea monster,severed leg,loch ness monster,loch ness,canuxploitation,female sheriff,lake superior,plesiosaur,abandoned mine,cryptozoologist,splatter"
11429,Beyond Re-Animator,Comedy,Horror,Science Fiction,,,5.5,"prison,nurse,monster,experiment,prison cell,revitalization,insanity,sequel,mad scientist,gore,undead,zombie,doctor,violence,convict,bloodbath,re-animation,sadistic warden"
433819,Beyond Redemption,Action,,,,,4.3,martial arts
37746,Beyond Sherwood Forest,Action,Adventure,Fantasy,,,5.3,"robin hood,arrow,friar,arch"
271404,Beyond Skyline,Action,Science Fiction,Adventure,Horror,,5.1,"invasion,sequel,alien"
50037,Beyond the Black Rainbow,Fantasy,Science Fiction,Horror,,,5.9,"commune,mad doctor,captive,drugged,aftercreditsstinger"
333622,Beyond the Boundary: I'll Be Here - Future,Animation,Action,Fantasy,Drama,Comedy,7.4,anime
311056,Beyond the Boundary: I'll Be Here - Past,Animation,Fantasy,Action,Drama,Comedy,6.9,"supernatural,anime"
382542,Beyond the Call to Duty,Action,Thriller,Science Fiction,,,5.1,"zombie,elite squad,evil scientist"
5425,Beyond the Darkness,Horror,,,,,6.6,"obsession,necrophilia,murder,torture,violence,death,evil,embalming,cremation"
497727,Beyond the Edge,Adventure,Fantasy,Action,,,5.6,"beyond reality,magier,individual worlds"
397981,Beyond the Gates,Adventure,Horror,,,,5.2,"nightmare,board game,gore,blood,vhs,video store,video tape,1980s,estranged brother"
650272,Beyond the Law,Action,,,,,4.6,мафия
318954,Beyond the Mask,Action,Adventure,Drama,,,5.3,"mercenary,18th century,american revolution"
